,word,POS,ranking,Finnish,English
3980,joke,n,448.0,vitsailla,joke
3981,joke,v,1982.0,vitsailla,joke
3982,juggle,v,4122.0,jongleerata,juggle
3983,juice,n,1166.0,mehustaa,juice
3984,jump,v,760.0,hyppiä,jump
3985,,,,aiheellistaa,justify
3986,,,,tähystää,keep a lookout
3987,kick,v,552.0,potkaista,kick
3988,kick,n,2292.0,potkaista,kick
3989,kidnap,v,2306.0,kidnapata,kidnap
3990,kill,v,209.0,tappaa,kill
3991,kiss,v,497.0,pussata,kiss
3992,kiss,n,975.0,pussata,kiss
3993,,,,suudella,french kiss
3994,knit,v,4391.0,neuloa,knit
3995,knock,v,787.0,koputtaa,knock
3996,knock,u,2991.0,koputtaa,knock
3997,know,v,27.0,tietää,know
3998,label,n,2443.0,nimiöidä,label
3999,label,v,4644.0,nimiöidä,label
4000,lame,j,1061.0,rampauttaa,lame
4001,laugh,v,575.0,nauraa,laugh
4002,laugh,n,2192.0,nauraa,laugh
4003,launch,v,3017.0,lanseerata,launch
4004,lay,v,1264.0,pöydätä,lay
4005,lead,v,841.0,johdattaa,lead
4006,lead,n,1922.0,johdattaa,lead
4007,leak,n,3976.0,vuotaa,leak
4008,lean,v,2808.0,nojata,lean
4009,leap,v,4776.0,loikata,leap
4010,leap,n,4777.0,loikata,leap
4011,learn,v,343.0,oppia,learn
4012,lease,n,4738.0,liisata,lease
4013,leave,v,144.0,lähteä,leave
4014,leave,v,144.0,poistua,leave
4015,lecture,n,2945.0,luennoida,lecture
4016,lend,v,3086.0,lainoittaa,lend
4017,level,n,977.0,tasoittaa,level
4018,license,n,1465.0,lisensoida,license
4019,lick,v,1956.0,nuolla,lick
4020,lie,v,384.0,valehdella,lie
4021,lie,n,1088.0,valehdella,lie
4022,lift,v,1534.0,nostaa,lift
4023,lift,n,4124.0,nostaa,lift
4024,light,n,605.0,valaista,light
4025,light,v,1903.0,valaista,light
4026,light,j,2900.0,valaista,light
4027,like,v,55.0,pitää,like
4028,like,r,76.0,pitää,like
4029,like,fw,1167.0,pitää,like
4030,like,n,4072.0,pitää,like
4031,like,v,55.0,tykätä,like
4032,like,r,76.0,tykätä,like
4033,like,fw,1167.0,tykätä,like
4034,like,n,4072.0,tykätä,like
4035,limit,n,2444.0,rajata,limit
4036,limit,v,3569.0,rajata,limit
4037,list,n,710.0,listata,list
4038,list,v,3423.0,listata,list
4039,list,n,710.0,luetteloida,list
4040,list,v,3423.0,luetteloida,list
4041,listen,v,190.0,kuunnella,listen
4042,,,,asua,live somewhere
4043,,,,elää,live i.e be alive
4044,load,v,2194.0,kuormata,load
4045,load,n,2688.0,kuormata,load
4046,,,,ladata,load internet etc
4047,,,,panostaa,load a weapon
4048,loan,v,3040.0,lainata,loan
4049,loan,n,4960.0,lainata,loan
4050,locate,v,3526.0,paikantaa,locate
4051,lock,v,1068.0,lukita,lock
4052,lock,n,2359.0,lukita,lock
4053,long,r,248.0,kaihota,long
4054,long,j,403.0,kaihota,long
4055,,,,kaivata,long for
4056,look,v,57.0,katsoa,look
4057,look,n,419.0,katsoa,look
4058,loosen,v,4073.0,irrota,loosen
4059,,,,löystyä,loosen something
4060,lord,n,701.0,herrastella,lord
4061,,,,hukata,lose object
4062,,,,hävitä,lose game
4063,lounge,n,4276.0,lekottaa,lounge
4064,love,v,108.0,rakastaa,love
4065,love,n,411.0,rakastaa,love
4066,lower,v,2534.0,laskea,lower
4067,,,,onnistaa,be lucky
4068,lunch,n,472.0,lounastaa,lunch
4069,,,,vietellä,lure/tempt
4070,mail,n,1091.0,postittaa,mail
4071,mail,v,4326.0,postittaa,mail
4072,maintain,v,3798.0,ylläpitää,maintain
4073,make,v,58.0,valmistaa,make
4074,,,,äännellä,make a sound
4075,man,n,86.0,miehittää,man
4076,,,,jaksaa,manage to
4077,,,,onnistua,manage to
4078,manage,v,1654.0,suoriutua,manage
4079,manipulate,v,4647.0,manipuloida,manipulate
4080,map,n,1973.0,kartoittaa,map
4081,march,v,2810.0,marssia,march
4082,mark,v,2088.0,merkata,mark
4083,mark,n,2212.0,merkata,mark
4084,market,n,1350.0,markkinoida,market
4085,marry,v,282.0,naida,marry
4086,mask,n,2755.0,maskata,mask
4087,massage,n,1688.0,hieroa,massage
4088,massage,v,3571.0,hieroa,massage
4089,master,n,1641.0,mestaroida,master
4090,master,v,3850.0,mestaroida,master
4091,masturbate,v,3934.0,fäpätä,masturbate
4092,masturbate,v,3934.0,masturboida,masturbate
4093,match,n,1617.0,täsmätä,match
4094,match,v,2351.0,täsmätä,match
4095,mean,v,85.0,meinata,mean
4096,mean,j,2315.0,meinata,mean
4097,mean,v,85.0,tarkoittaa,mean
4098,mean,j,2315.0,tarkoittaa,mean
4099,measure,v,3060.0,mitata,measure
4100,meet,v,179.0,tavata,meet
4101,melt,v,2333.0,sulaa,melt
4102,mention,v,836.0,mainita,mention
4103,merge,v,5030.0,sulautua,merge
4104,mess,v,1110.0,sotkea,mess
4105,mess,n,1199.0,sotkea,mess
4106,milk,n,823.0,lypsää,milk
4107,mirror,n,1591.0,peilata,mirror
4108,miss,v,283.0,ikävöidä,miss
4109,mix,v,1341.0,sekoittaa,mix
4110,mix,n,4833.0,sekoittaa,mix
4111,mock,v,2195.0,pilkata,mock
4112,model,n,1053.0,mallintaa,model
4113,monitor,v,3530.0,monitoroida,monitor
4114,monitor,n,4442.0,monitoroida,monitor
4115,moo,v,3531.0,ammua,moo
4116,mop,v,3573.0,mopata,mop
4117,motivate,v,4574.0,motivoida,motivate
4118,mouse,n,1830.0,hiirestää,mouse
4119,,,,liikkua,move self
4120,,,,siirtää,move something
4121,murder,n,1338.0,murhata,murder
4122,murder,v,2068.0,murhata,murder
4123,mushroom,n,3590.0,sienestää,mushroom
4124,nag,v,3804.0,nalkuttaa,nag
4125,nail,n,1764.0,naulata,nail
4126,nail,v,1777.0,naulata,nail
4127,name,n,245.0,nimetä,name
4128,name,v,332.0,nimetä,name
4129,need,v,92.0,tarvita,need
4130,need,n,593.0,tarvita,need
4131,needle,n,3683.0,piikitellä,needle
4132,negotiate,v,4281.0,neuvotella,negotiate
4133,nest,n,3114.0,pesiä,nest
4134,network,n,1656.0,verkkoutua,network
4135,note,n,846.0,nuotittaa,note
4136,notice,v,595.0,huomata,notice
4137,number,n,311.0,numeroida,number
4138,nurse,n,1506.0,hoitaa,nurse
4139,nurse,v,4835.0,hoitaa,nurse
4140,object,n,3230.0,vastustaa,object
4141,object,v,4445.0,vastustaa,object
4142,observe,v,2994.0,havaita,observe
4143,obsess,v,2161.0,riivata,obsess
4144,offer,v,700.0,tarjota,offer
4145,offer,n,2733.0,tarjota,offer
4146,oil,n,1359.0,öljytä,oil
4147,open,v,306.0,avata,open
4148,open,j,2586.0,avata,open
4149,operate,v,2836.0,operoida,operate
4150,oppose,v,3649.0,opponoida,oppose
4151,order,v,523.0,tilata,order
4152,order,n,1141.0,tilata,order
4153,organize,v,3291.0,organisoida,organize
4154,overcome,v,4396.0,klaarata,overcome
4155,overreact,v,3292.0,ylireagoida,overreact
4156,,,,ohitella,overtake
4157,,,,ovuloida,ovulate
4158,own,j,258.0,omistaa,own
4159,own,v,1026.0,omistaa,own
4160,,,,oksidoida,oxidize
4161,pack,v,1295.0,pakata,pack
4162,pack,n,1583.0,pakata,pack
4163,pad,n,1983.0,pehmustaa,pad
4164,page,n,1098.0,sivuttaa,page
4165,paint,v,1292.0,maalata,paint
4166,paint,n,2019.0,maalata,paint
4167,panic,v,1852.0,panikoida,panic
4168,paper,n,424.0,paperoida,paper
4169,parade,n,1859.0,prameilla,parade
4170,pardon,v,2334.0,armahtaa,pardon
4171,park,n,907.0,pysäköidä,park
4172,park,v,1661.0,pysäköidä,park
4173,participate,v,3942.0,ottaa osaa,participate
4174,party,n,234.0,bailata,party
4175,party,v,2929.0,bailata,party
4176,pass,v,545.0,ohittaa,pass
4177,pass,n,2622.0,ohittaa,pass
4178,pattern,n,3807.0,kuvioida,pattern
4179,pause,v,4505.0,tauota,pause
4180,pay,v,284.0,maksella,pay
4181,pee,v,877.0,pissata,pee
4182,pee,n,4132.0,pissata,pee
4183,peel,v,3894.0,kuoria,peel
4184,pen,n,1106.0,karsinoida,pen
4185,pepper,n,2498.0,pippuroida,pepper
4186,perform,v,1394.0,suorittaa,perform
4187,perfume,v,4006.0,hajustaa,perfume
4188,pet,n,1740.0,silittää,pet
4189,pet,v,3616.0,silittää,pet
4190,photograph,n,4536.0,valokuvata,photograph
4191,phrase,n,2499.0,fraseerata,phrase
4192,,,,poimia,pick fruits/berries/produce
4193,picture,n,407.0,kuvata,picture
4194,picture,v,2323.0,kuvata,picture
4195,pie,n,733.0,kakuttaa,pie
4196,pile,n,2271.0,kasata,pile
4197,pill,n,1462.0,nukata,pill
4198,pilot,n,1733.0,luotsata,pilot
4199,pinch,v,3617.0,nipistää,pinch
4200,piss,v,1256.0,kusta,piss
4201,pity,n,3618.0,sääliä,pity
4202,pity,v,4899.0,sääliä,pity
4203,place,n,195.0,asettautua,place
4204,place,v,2387.0,asettautua,place
4205,plant,n,1180.0,istuttaa,plant
4206,plant,v,3020.0,istuttaa,plant
4207,plate,n,1214.0,silata,plate
4208,,,,soittaa,play instrument/ phone call
4209,,,,svengata,play really well (swing Bebe!)
4210,please,r,133.0,miellyttää,please
4211,plot,n,3323.0,plotata,plot
4212,plug,v,3472.0,tulpata,plug
4213,plug,n,4080.0,tulpata,plug
4214,point,n,441.0,osoitella,point
4215,point,v,539.0,osoitella,point
4216,poison,n,2272.0,myrkyttää,poison
4217,poison,v,3324.0,myrkyttää,poison
4218,poke,v,2406.0,tökkiä,poke
4219,pole,n,2638.0,sauvoa,pole
4220,polish,v,3810.0,kiillottaa,polish
4221,poo,n,4332.0,kakata,poo
4222,poop,n,1917.0,kakkia,poop
4223,poop,v,2337.0,kakkia,poop
4224,pose,v,4040.0,poseerata,pose
4225,position,n,1612.0,asemoida,position
4226,postpone,v,5035.0,lykätä,postpone
4227,pour,v,1929.0,kaataa,pour
4228,practice,v,1756.0,harjoittaa,practice
4229,practice,n,1788.0,harjoittaa,practice
4230,praise,v,3117.0,kehua,praise
4231,prank,n,1741.0,jekkuilla,prank
4232,pray,v,1626.0,rukoilla,pray
4233,predict,v,4334.0,ennustaa,predict
4234,premiere,n,4420.0,ensiesittää,premiere
4235,prepare,v,894.0,valmistaa,prepare
4236,preserve,v,4134.0,säilyttää,preserve
4237,press,v,1360.0,painaa,press
4238,press,n,3294.0,painaa,press
4239,pretend,v,722.0,teeskennellä,pretend
4240,,,,ehkäistä,prevent/take precautions
4241,,,,estää,prevent/stop
4242,price,n,1041.0,hinnoitella,price
4243,print,v,2324.0,tulostaa,print
4244,print,n,3578.0,tulostaa,print
4245,process,n,2312.0,prosessoida,process
4246,process,v,4178.0,prosessoida,process
4247,produce,v,3119.0,tuottaa,produce
4248,profile,n,4583.0,profiloida,profile
4249,profit,n,2721.0,hyötyä,profit
4250,program,n,1326.0,ohjelmoida,program
4251,program,v,3430.0,ohjelmoida,program
4252,promise,v,495.0,luvata,promise
4253,promise,n,2672.0,luvata,promise
4254,pronounce,v,2515.0,ääntää,pronounce
4255,propose,v,1643.0,kosia,propose
4256,prostitute,n,2673.0,prostituoida,prostitute
4257,protect,v,1168.0,suojella,protect
4258,protest,v,3042.0,protestoida,protest
4259,prove,v,796.0,todistaa,prove
4260,publish,v,2605.0,julkaista,publish
4261,puke,v,3686.0,laatata,puke
4262,puke,v,3686.0,yrjötä,puke
4263,pull,v,465.0,vetää,pull
4264,pump,v,2447.0,pumpata,pump
4265,,,,rei'ittää,hole punch
4266,punish,v,2128.0,rangaista,punish
4267,purple,j,3089.0,purppuroida,purple
4268,purse,n,1402.0,mutristaa,purse
4269,push,v,698.0,työntää,push
4270,put,v,132.0,panna,put
4271,qualify,v,3361.0,kelpuuttaa,qualify
4272,question,n,437.0,kyseenalaistaa,question
4273,question,v,561.0,kyseenalaistaa,question
4274,quiet,j,1144.0,hiljentyä,quiet
4275,quiet,u,1818.0,hiljentyä,quiet
4276,race,n,1119.0,kiitää,race
4277,race,v,2230.0,kiitää,race
4278,radio,n,1518.0,radioida,radio
4279,rag,n,5036.0,naljailla,rag
4280,rage,n,2882.0,raivota,rage
4281,rain,n,1802.0,sataa,rain
4282,rain,v,2296.0,sataa,rain
4283,raise,v,735.0,korottaa,raise
4284,raise,n,2839.0,korottaa,raise
4285,,,,ylentää,give promotion/payrise
4286,ranch,n,4507.0,tarhata,ranch
4287,rap,n,3431.0,räpätä,rap
4288,rap,v,3656.0,räpätä,rap
4289,rare,j,2297.0,värnytä,rare
4290,reach,v,882.0,ylettyä,reach
4291,read,v,308.0,lukea,read
4292,reason,n,416.0,järkeillä,reason
4293,receive,v,1445.0,vastaanottaa,receive
4294,reckon,v,4977.0,kässätä,reckon
4295,recommend,v,1843.0,suositella,recommend
4296,,,,äänittää,record audio
4297,recover,v,3363.0,toipua,recover
4298,recruit,v,4841.0,rekrytoida,recruit
4299,reduce,v,3262.0,supistaa,reduce
4300,reflect,v,4399.0,heijastaa,reflect
4301,refresh,v,3397.0,virkistyä,refresh
4302,refuse,v,2051.0,kieltäytyä,refuse
4303,register,v,2902.0,rekisteröidä,register
4304,regret,v,1819.0,pahoitella,regret
4305,reject,v,2712.0,hylätä,reject
4306,relate,v,3946.0,suhtautua,relate
4307,relax,v,616.0,rentoutua,relax
4308,release,v,1883.0,päästää,release
4309,release,n,3364.0,päästää,release
4310,relieve,v,3171.0,huojentaa,relieve
4311,remain,v,1693.0,jäädä,remain
4312,remark,n,4362.0,panna merkille,remark
4313,remember,v,206.0,muistaa,remember
4314,remind,v,875.0,muistuttaa,remind
4315,remove,v,1671.0,poistaa,remove
4316,rent,v,1414.0,vuokrata,rent
4317,rent,n,2557.0,vuokrata,rent
4318,repair,n,4042.0,kunnostaa,repair
4319,repeat,v,1942.0,toistaa,repeat
4320,replace,v,1221.0,korvata,replace
4321,report,n,1126.0,ilmoittaa,report
4322,report,v,1454.0,ilmoittaa,report
4323,report,n,1126.0,raportoida,report
4324,report,v,1454.0,raportoida,report
4325,represent,v,1893.0,edustaa,represent
4326,request,n,2970.0,pyytää,request
4327,request,v,3398.0,pyytää,request
4328,require,v,2011.0,edellyttää,require
4329,reserve,v,3688.0,varata,reserve
4330,resist,v,2971.0,pullikoida,resist
4331,resource,n,3329.0,resursoida,resource
4332,respect,v,1171.0,kunnioittaa,respect
4333,respect,n,1361.0,kunnioittaa,respect
4334,rest,n,568.0,levätä,rest
4335,rest,v,1548.0,levätä,rest
4336,restore,v,4660.0,entisöidä,restore
4337,return,v,580.0,palata,return
4338,return,n,3264.0,palata,return
4339,reveal,v,2430.0,paljastaa,reveal
4340,review,n,2151.0,arvostella,review
4341,review,v,3475.0,arvostella,review
4342,reward,n,2950.0,palkita,reward
4343,reward,v,3297.0,palkita,reward
4344,rhyme,v,4661.0,rimmata,rhyme
4345,rib,n,2791.0,kaarittaa,rib
4346,ride,v,597.0,ratsastaa,ride
4347,ride,n,1152.0,ratsastaa,ride
4348,rig,v,3862.0,takiloida,rig
4349,riot,n,3448.0,mellakoida,riot
4350,rip,v,1266.0,haljeta,rip
4351,rise,v,1608.0,nousta,rise
4352,risk,n,2052.0,vaarantaa,risk
4353,risk,v,2951.0,vaarantaa,risk
4354,river,n,2089.0,kaartaa,river
4355,roast,n,3726.0,pariloida,roast
4356,rob,v,2163.0,rosvota,rob
4357,rob,v,2163.0,ryöstää,rob
4358,rob,v,2163.0,ryövätä,rob
4359,,,,keinua,rock i.e rock the baby
4360,,,,rokata,rock i.e rock'n'roll
4361,roll,v,683.0,kieriä,roll
4362,roll,n,2247.0,kieriä,roll
4363,roof,n,1382.0,kattaa,roof
4364,rope,n,2325.0,köyttää,rope
4365,round,n,1537.0,pyöristää,round
4366,round,r,2674.0,pyöristää,round
4367,round,j,3690.0,pyöristää,round
4368,round,v,4234.0,pyöristää,round
4369,row,n,1561.0,soutaa,row
4370,ruin,v,602.0,raunioittaa,ruin
4371,rule,n,588.0,hallita,rule
4372,rule,v,2408.0,hallita,rule
4373,run,v,212.0,juosta,run
4374,run,n,3067.0,juosta,run
4375,,,,hoputtaa,rush someone else
4376,,,,rynnätä,hurrying
4377,sabotage,v,3993.0,sabotoida,sabotage
4378,sack,n,2198.0,säkittää,sack
4379,sacrifice,v,3863.0,uhrata,sacrifice
4380,sacrifice,n,3896.0,uhrata,sacrifice
4381,sail,v,2326.0,purjehtia,sail
4382,salt,n,2214.0,suolata,salt
4383,sample,n,2516.0,sämplätä,sample
4384,satisfy,v,2538.0,tyydyttää,satisfy
4385,save,v,353.0,säästää,save
4386,,,,lausua,say (poetic)
4387,say,v,46.0,sanoa,say
4388,scale,n,2789.0,suomustaa,scale
4389,scar,n,4009.0,arpeuttaa,scar
4390,,,,jättää arpi,leave a scar
4391,scent,n,4804.0,vainuta,scent
4392,schedule,n,1997.0,aikatauluttaa,schedule
4393,schedule,v,2972.0,aikatauluttaa,schedule
4394,scheme,n,3173.0,juonia,scheme
4395,scout,n,1905.0,partioida,scout
4396,scramble,v,4510.0,könytä,scramble
4397,,,,kaapia,scrape self
4398,,,,kaaputtaa,scrape something
4399,scratch,v,2021.0,raapia,scratch
4400,scream,v,1006.0,kirkua,scream
4401,screen,n,2099.0,ikkunoida,screen
4402,screw,v,604.0,ruuvata,screw
4403,screw,n,4664.0,ruuvata,screw
4404,scrub,v,3503.0,jynssätä,scrub
4405,seal,v,3043.0,sinetöidä,seal
4406,search,n,1780.0,etsiä,search
4407,search,v,2530.0,etsiä,search
4408,seat,n,529.0,plaseerata,seat
4409,seat,v,4403.0,plaseerata,seat
4410,secure,j,4137.0,turvata,secure
4411,see,v,52.0,nähdä,see
4412,seed,n,3025.0,siementää,seed
4413,seize,v,4342.0,vallata,seize
4414,select,v,2790.0,valikoida,select
4415,sell,v,408.0,myydä,sell
4416,send,v,359.0,lähettää,send
4417,sense,n,608.0,aistia,sense
4418,sense,v,2814.0,aistia,sense
4419,separate,v,1729.0,erottaa,separate
4420,serve,v,981.0,tarjoilla,serve
4421,set,v,429.0,asetella,set
4422,set,n,1767.0,asetella,set
4423,settle,v,948.0,sakkauttaa,settle
4424,sew,v,4186.0,ommella,sew
4425,shake,v,982.0,ravistaa,shake
4426,shampoo,n,3434.0,shamponoida,shampoo
4427,shape,n,1689.0,muotoilla,shape
4428,shape,v,3093.0,muotoilla,shape
4429,share,v,716.0,jakaa,share
4430,share,n,3435.0,jakaa,share
4431,shatter,v,4187.0,pirstoutua,shatter
4432,shave,v,1627.0,ajaa partansa,shave
4433,shift,n,3069.0,ailahdella,shift
4434,shine,v,2761.0,loistaa,shine
4435,ship,n,1247.0,laivata,ship
4436,ship,v,3583.0,laivata,ship
4437,shit,n,766.0,paskoa,shit
4438,shit,u,1553.0,paskoa,shit
4439,shit,v,3729.0,paskoa,shit
4440,,,,järisyttää,shock/surprise
4441,,,,Sähkoisku,shock electric
4442,shoe,n,548.0,kengittää,shoe
4443,shoot,v,406.0,ampua,shoot
4444,,,,ostella,go shopping
4445,short,j,785.0,shortata,short
4446,shout,v,2540.0,huutaa,shout
4447,shovel,n,4681.0,lapioida,shovel
4448,show,v,181.0,näyttää,show
4449,show,n,480.0,näyttää,show
4450,shower,n,883.0,suihkuta,shower
4451,shower,v,2762.0,suihkuta,shower
4452,shred,v,3730.0,silputa,shred
4453,shrink,n,3770.0,kitistyä,shrink
4454,shrink,v,4344.0,kitistyä,shrink
4455,,,,kutistaa,shrink something
4456,,,,kutistua,shrink self
4457,shuttle,n,4513.0,sukkuloida,shuttle
4458,sign,v,626.0,allekirjoittaa,sign
4459,sign,n,731.0,allekirjoittaa,sign
4460,silence,n,3174.0,hiljentää,silence
4461,silence,u,3812.0,hiljentää,silence
4462,simulate,v,4981.0,simuloida,simulate
4463,sin,n,2698.0,langeta,sin
4464,sing,v,544.0,laulaa,sing
4465,sink,v,2138.0,upota,sink
4466,sink,n,3436.0,upota,sink
4467,sip,n,4459.0,siemailla,sip
4468,sit,v,251.0,istua,sit
4469,sketch,n,2931.0,luonnostella,sketch
4470,ski,v,2713.0,hiihtää,ski
4471,ski,n,2932.0,hiihtää,ski
4472,skip,v,1690.0,sivuuttaa,skip
4473,slam,v,3771.0,mojauttaa,slam
4474,slap,v,1497.0,läimäistä,slap
4475,slap,n,2862.0,läimäistä,slap
4476,slaughter,v,4347.0,teurastaa,slaughter
4477,sleep,v,310.0,nukkua,sleep
4478,sleep,n,2327.0,nukkua,sleep
4479,slice,n,2815.0,viipaloida,slice
4480,slice,v,4406.0,viipaloida,slice
4481,slide,v,2375.0,liukua,slide
4482,slide,n,2844.0,liukua,slide
4483,slip,v,1356.0,liukastua,slip
4484,slow,j,1510.0,hidastaa,slow
4485,slow,v,1924.0,hidastaa,slow
4486,slow,r,2735.0,hidastaa,slow
4487,smack,v,3233.0,maiskuttaa,smack
4488,smart,j,564.0,kirvellä,smart
4489,smash,v,2314.0,nitistää,smash
4490,,,,haista,Smell bad
4491,,,,haistella,smell foul
4492,smile,v,1280.0,hymyillä,smile
4493,smile,n,1511.0,hymyillä,smile
4494,smoke,v,751.0,tupakoida,smoke
4495,smoke,n,1762.0,tupakoida,smoke
4496,smooth,j,2139.0,siletä,smooth
4497,,,,napostella,have a snack
4498,,,,napsauttaa,snap an object or snap fingers
4499,sneak,v,1255.0,hiipiä,sneak
4500,sneeze,v,3298.0,aivastaa,sneeze
4501,sniff,v,3585.0,haistaa,sniff
4502,soak,v,3190.0,liota,soak
4503,soap,n,1959.0,saippuoida,soap
4504,solve,v,1305.0,ratkaista,solve
4505,sort,n,693.0,lajitella,sort
4506,sort,v,2777.0,lajitella,sort
4507,,,,soida,Make/play a sound
4508,sour,j,4704.0,hapattaa,sour
4509,spank,v,4796.0,pöllyttää,spank
4510,sparkle,v,3996.0,kipinöidä,sparkle
4511,spin,v,1803.0,kierähtää,spin
4512,spin,n,3586.0,kierähtää,spin
4513,spit,v,1584.0,sylkeä,spit
4514,split,v,1447.0,halkoa,split
4515,,,,lelliä,spoil I.e kid
4516,sponge,n,2720.0,siipeillä,sponge
4517,sponsor,v,4460.0,sponsoroida,sponsor
4518,spread,v,1549.0,levitä,spread
4519,spy,v,2714.0,vakoilla,spy
4520,square,n,1275.0,neliöidä,square
4521,squeeze,v,1834.0,puristaa,squeeze
4522,stab,v,2364.0,puukottaa,stab
4523,stand,v,334.0,seisoa,stand
4524,stand,n,3622.0,seisoa,stand
4525,star,n,646.0,tähdittää,star
4526,star,v,3816.0,tähdittää,star
4527,stare,v,1243.0,tuijottaa,stare
4528,start,v,174.0,aloittaa,start
4529,start,n,4084.0,aloittaa,start
4530,starve,v,1722.0,nälkiintyä,starve
4531,state,n,782.0,todeta,state
4532,stay,v,240.0,pysyä,stay
4533,steady,j,4044.0,vakauttaa,steady
4534,steal,v,482.0,varastaa,steal
4535,steam,n,2933.0,höyrytä,steam
4536,steam,v,3865.0,höyrytä,steam
4537,steer,v,3268.0,ohjata,steer
4538,stem,n,4293.0,padota,stem
4539,step,v,837.0,astella,step
4540,step,n,971.0,astella,step
4541,stew,n,4923.0,hautua,stew
4542,stick,v,436.0,kiinnittyä,stick
4543,stick,n,1748.0,kiinnittyä,stick
4544,sting,v,4294.0,kirveltää,sting
4545,stink,v,1015.0,lemuta,stink
4546,stir,v,4193.0,hämmentää,stir
4547,stomp,v,4707.0,tallata,stomp
4548,stone,n,1884.0,kivittää,stone
4549,stop,v,136.0,pysähtyä,stop
4550,stop,n,2907.0,pysähtyä,stop
4551,store,n,470.0,varastoida,store
4552,storm,n,2200.0,myrskytä,storm
4553,storm,v,4515.0,myrskytä,storm
4554,straighten,v,3071.0,suoristaa,straighten
4555,strangle,v,3536.0,kuristaa,strangle
4556,stretch,v,2392.0,venyttää,stretch
4557,strike,n,1600.0,iskeä,strike
4558,strike,v,1691.0,iskeä,strike
4559,stripe,n,5046.0,juovittaa,stripe
4560,struggle,v,3900.0,kärsiä,struggle
4561,stud,n,5048.0,nastoittaa,stud
4562,study,v,1237.0,päntätä,study
4563,study,n,1306.0,päntätä,study
4564,stumble,v,4350.0,kompastua,stumble
4565,stunt,v,4247.0,kääpiöidä,stunt
4566,style,n,1694.0,stailata,style
4567,submit,v,3694.0,alistua,submit
4568,subtitle,n,4463.0,tekstittää,subtitle
4569,succeed,v,3275.0,menestyä,succeed
4570,suck,v,432.0,imeskellä,suck
4571,sue,v,1477.0,haastaa oikeuteen,sue
4572,sugar,n,1313.0,sokeroida,sugar
4573,,,,ehdotella,suggest hinting
4574,suggest,v,1120.0,ehdottaa,suggest
4575,suit,n,704.0,soveltua,suit
4576,suit,v,3772.0,soveltua,suit
4577,supper,n,4594.0,illallistaa,supper
4578,support,v,1458.0,kannattaa,support
4579,support,n,1649.0,kannattaa,support
4580,surface,n,4668.0,pulpahtaa,surface
4581,surprise,v,778.0,yllättää,surprise
4582,surprise,n,797.0,yllättää,surprise
4583,surrender,v,3476.0,antautua,surrender
4584,surround,v,3121.0,ympäröidä,surround
4585,survive,v,1672.0,selviytyä,survive
4586,suspect,v,2976.0,uumoilla,suspect
4587,suspect,n,3235.0,uumoilla,suspect
4588,swallow,v,1950.0,nielaista,swallow
4589,swear,v,742.0,kiroilla,swear
4590,sweat,v,2558.0,hikoilla,sweat
4591,sweat,n,3095.0,hikoilla,sweat
4592,sweep,v,2285.0,lakaista,sweep
4593,swim,v,1379.0,uida,swim
4594,tackle,v,4464.0,taklata,tackle
4595,take,v,61.0,ottaa,take
4596,take,n,3735.0,ottaa,take
4597,talk,v,96.0,puhua,talk
4598,talk,n,2233.0,puhua,talk
4599,tan,v,4518.0,ruskettua,tan
4600,,,,naputella,tap I.e with finger
4601,tape,n,911.0,teipata,tape
4602,tape,v,2217.0,teipata,tape
4603,target,n,2909.0,kohdentaa,target
4604,taste,v,1089.0,maistaa,taste
4605,taste,n,1220.0,maistaa,taste
4606,tattoo,n,1961.0,tatuoida,tattoo
4607,tax,n,1443.0,verottaa,tax
4608,tear,v,1262.0,repiä,tear
4609,tear,n,2030.0,repiä,tear
4610,tease,v,3869.0,härnätä,tease
4611,bully,n,1685.0,kiusata,bully
4612,bully,v,3338.0,kiusata,bully
4613,tell,v,67.0,kertoa,tell
4614,tempt,v,4046.0,houkuttaa,tempt
4615,,,,jännittyä,tense muscles
4616,tense,j,3736.0,jännittää,tense
4617,test,n,847.0,testata,test
4618,test,v,1286.0,testata,test
4619,thank,v,119.0,kiitellä,thank
4620,thin,j,1870.0,ohentaa,thin
4621,think,v,38.0,luulla,think
4622,,,,ajatella,think about
4623,threaten,v,2075.0,uhata,threaten
4624,,,,uhkailla,threaten with something
4625,thrill,v,2180.0,sykähdyttää,thrill
4626,thrill,n,4523.0,sykähdyttää,thrill
4627,,,,dreijata,throw pottery
4628,throw,v,331.0,heittää,throw
4629,,,,jyrähtää,thunder yell
4630,thunder,n,4421.0,ukkostaa,thunder
4631,tick,v,3236.0,tikittää,tick
4632,tickle,v,3538.0,kutittaa,tickle
4633,tie,n,1164.0,solmia,tie
4634,tie,v,1353.0,solmia,tie
4635,time,n,72.0,ajastaa,time
4636,,,,ajoittaa,time (as in timed it right)
4637,tin,n,3953.0,tinata,tin
4638,tire,n,3023.0,väsyttää,tire
4639,title,n,2299.0,otsikoida,title
4640,toast,n,1290.0,skoolata,toast
4641,toast,v,4598.0,skoolata,toast
4642,tolerate,v,4599.0,sietää,tolerate
4643,torture,n,3819.0,kiduttaa,torture
4644,torture,v,3820.0,kiduttaa,torture
4645,torture,n,3819.0,rääkätä,torture
4646,torture,v,3820.0,rääkätä,torture
4647,touch,v,510.0,koskea,touch
4648,touch,n,2642.0,koskea,touch
4649,tow,v,3998.0,hinata,tow
